flop_class,hand_category,boards_present,active_combos,reach_sum,mean_fold_frequency,mean_call_frequency,policy,mean_frequency_distance,mean_local_loss_bb,max_combo_loss_bb
[J-8]x con,A-high + OESD,6,18,36.25942,0.2947653717948718,0.7052346282051282,C,0.45434927777777784,0.017094358387454163,0.23009149999999998
[J-8]x con,2 overcards + Gutshot + BDFD,7,69,385.81270500000005,0.0024918753968253965,0.9975081246031746,C,0.0027413768115942035,0.0,0.0
[J-8]x con,2 overcards,24,1399,2062.927175000002,0.8742703917235392,0.12572961097725052,F,0.1336866904932096,0.0031530785936184484,0.8450240000000001
[J-8]x dis,Third pair,54,161,168.25260400000008,0.13983058950617286,0.8601694172839506,C,0.16225870186335403,0.2008807831122111,0.9148208999999999
[J-8]x dis,Air + OESD,63,230,328.02134400000006,0.012482059523809522,0.9875179404761905,C,0.010589804347826087,0.010807223518291952,0.2751733918479
[J-8]x dis,Second pair,66,394,377.81248800000014,0.03890726515151515,0.9610927348484848,C,0.016837104060913707,0.009637624922288712,0.6200014590665
[J-8]x dis,Air + OESD + BDFD,63,429,1304.193128,0.00010347795414462081,0.9998965220458554,C,0.00013676456876456883,0.0,0.0
[J-8]x dis,Third pair + BDFD,67,508,482.5315070000001,0.011654357462686567,0.9883456425373135,C,0.006150354330708661,0.001760848691596752,0.225455199084
[J-8]x dis,Second pair + BDFD,67,908,1098.0773950000003,1.2686567164179103e-07,0.9999998731343283,C,7.4889867841386e-08,0.0,0.0
[J-8]x dis,Air + Gutshot + BDFD,67,801,1682.0293370000004,0.13981414860088087,0.8601858518137127,C,0.1701151485642947,0.4025357671082591,3.1299468999999998
[J-8]x dis,Two pair+,67,732,2371.0361359999997,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Third pair + Gutshot + BDFD,10,36,181.154279,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Two pair+ + BDFD,66,142,758.1046309999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Second pair + Gutshot,10,19,106.17164299999999,0.09301705,0.9069829500000001,C,0.05450426315789474,0.01252193438827857,0.26791545078
[J-8]x dis,Top pair + Gutshot,10,47,134.370868,0.017614233333333333,0.9823857666666667,C,0.011243127659574468,0.0029853514865054763,0.14724348857230002
[J-8]x dis,Second pair + Gutshot + BDFD,10,38,286.70890599999996,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair + Gutshot + BDFD,10,36,294.82547400000004,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,A-high + Gutshot + BDFD,22,123,392.36023499999976,0.09806729545454546,0.9019327045454546,C,0.056462463414634144,0.03663373328281345,0.9673301999999999
[J-8]x dis,Underpair + Gutshot,4,24,158.55943900000003,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,A-high + Gutshot,21,50,95.03247799999998,0.27378383333333334,0.7262161666666667,C,0.38997842,0.10437711621915169,2.168856
[J-8]x dis,Top pair,67,1414,802.7857360000002,0.0013060063018242123,0.9986939936981757,C,0.0012390438472418667,7.147770969144126e-06,0.009669106809600004
[J-8]x dis,Top pair + BDFD,67,872,1824.8793270000003,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,2 overcards + Gutshot,33,584,650.5648420000003,0.1298405295843046,0.8701594692501943,C,0.18647530565068485,0.11054986069741787,1.0564499
[J-8]x dis,2 overcards + Gutshot + BDFD,33,153,515.4835790000003,0.0035288855218855216,0.9964711144781145,C,0.006850346405228758,0.0,0.0
[J-8]x dis,2 overcards + BDFD,62,929,2781.641038000001,0.21616416913689845,0.7838358270169475,C,0.30927632238966657,0.18702807375469127,1.3006783
[J-8]x dis,2 overcards,66,3266,3562.5224029999945,0.8393063175472293,0.16069368277436008,F,0.17341808144519302,0.005252673317161565,0.712456
[J-8]x dis,Air + Gutshot,64,316,554.1248069999999,0.2514987518761837,0.7485012324988164,C,0.21634820727848106,0.542601672211976,1.8868462000000001
[J-8]x dis,Air + BDFD,64,1527,1825.5102690000006,0.9882248274103531,0.011775173768165337,F,0.012710531434184673,0.0006556290495716371,0.24331394369099998
[J-8]x dis,A-high + BDFD,64,780,1515.596775,0.8019639813405983,0.1980360189874591,F,0.21973773012820513,0.014676219906455035,0.632539
[J-8]x dis,Underpair,47,587,535.3996359999999,0.09542672175495608,0.9045732844909465,C,0.14154553151618393,0.007700617007176014,0.333316
[J-8]x dis,Weak pair,58,661,1796.9268560000003,0.9959670853894391,0.004032914610560881,F,0.008176152798789714,0.00019892755946591161,0.134177554368
[J-8]x con,Air + Gutshot,21,88,257.10489099999995,0.2610221149540518,0.7389778850459483,C,0.42116693181818193,0.30526037588103816,2.4872368000000002
[J-8]x con,Weak pair,17,192,722.5347449999998,1.0,0.0,F,0.0,0.0,0.0
[J-8]x con,Air + BDFD,21,617,914.7586329999998,0.9948132315786893,0.0051867672003094506,F,0.0077752893030794195,0.00032857220678144067,0.0180216014915
[J-8]x con,Third pair + Gutshot + BDFD,10,31,155.49906200000004,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Second pair + Gutshot,10,17,51.478943,0.2064718,0.7935282,C,0.121454,0.027188749963970027,0.26552889999999996
[J-8]x con,Underpair + Gutshot,4,48,233.743382,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,A-high + Gutshot,18,46,79.445088,0.2509513869047619,0.7490486170634921,C,0.30488409782608694,0.18472523588511056,1.7281792
[J-8]x con,2 overcards + BDFD,23,336,1171.8537669999998,0.3654270440907666,0.6345729438654268,F/C,0.45026715327380956,0.15004501212406413,0.8201050000000001
[J-8]x con,A-high + BDFD,20,186,610.9097939999998,0.9218362916758241,0.07816370118131868,F,0.08772048118279571,4.733127671619267e-05,0.08333294336290001
[J-8]x con,Underpair,14,329,309.30878300000006,0.21230506803337276,0.7876949302305161,C,0.23775143465045587,0.019130733426730495,0.3260841
[J-8]x dis,Air,4,6,0.149662,1.0,0.0,F,0.0,0.0,0.0
[J-8]x con,A-high,4,9,0.032151,1.0,0.0,F,0.0,0.0,0.0
[J-8]x dis,A-high,8,16,3.6414419999999996,1.0,0.0,F,0.0,0.0,0.0
[J-8]x con,Overpair + OESD,3,18,62.501061,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Weak pair + Gutshot,8,55,314.4661199999999,0.3783776875,0.6216223125,F/C,0.4994314727272727,0.28789199647999464,0.96194155
[J-8]x dis,Third pair + Gutshot,6,9,24.546723999999998,0.16666666666666666,0.8333333333333334,C,0.1111111111111111,1.464836778219367e-05,0.4210415
[J-8]x dis,Third pair + OESD,3,3,17.163055,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Third pair + OESD + BDFD,3,6,51.046240000000004,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Second pair + OESD,3,3,27.3037,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair + OESD,3,3,33.37226,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,A-high + OESD,3,3,14.694749999999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Second pair + OESD + BDFD,3,6,58.80854000000001,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Top pair + OESD + BDFD,3,6,68.00408999999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,A-high + OESD + BDFD,3,9,64.76516000000001,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Overpair + Gutshot,3,18,134.15648,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,2 overcards + OESD,15,215,187.29641000000004,0.005096500000000001,0.9949034999999999,C,0.009244813953488373,0.0,0.0
[J-8]x dis,2 overcards + OESD + BDFD,15,54,209.224928,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Overpair,45,468,1357.0833310000005,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Third pair + OESD,5,6,29.245468000000002,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Overpair + Gutshot,5,30,200.59096,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Overpair,15,156,555.0979530000001,0.0,1.0,C,0.0,0.0,0.0
[J-8]x dis,Weak pair + OESD,2,12,96.05754999999999,0.0,1.0,C,0.0,0.0,0.0
[J-8]x con,Air,1,2,4e-06,1.0,0.0,F,0.0,0.0,0.0
[7-4]x,Weak pair,9,72,877.27991,0.9967490061728395,0.0032509938271604935,F,0.0070028194444444435,5.700950385233776e-05,0.006851021525999999
[7-4]x,Air + Gutshot,16,52,377.3330879999999,0.5149713769097223,0.4850286335069444,F/C,0.3743739711538462,0.3109109163781053,1.2905197
[7-4]x,Air + OESD,18,41,316.36951999999997,0.0077682777777777785,0.9922317222222223,C,0.01023139024390244,0.0,0.0
[7-4]x,Third pair,20,41,233.164267,0.33809885,0.6619011250000001,C,0.26679562195121953,0.0860186375123462,0.6910751
[7-4]x,Air,2,2,0.009009999999999999,1.0,0.0,F,0.0,0.0,0.0
[7-4]x,A-high,2,2,1.355013,1.0,0.0,F,0.0,0.0,0.0
[7-4]x,Air + Gutshot + BDFD,16,156,1151.8539920000005,0.37958562037037036,0.6204143796296295,F/C,0.49176171153846143,0.5753175928621728,1.290135
[7-4]x,Air + OESD + BDFD,18,123,1116.9547429999996,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Air + BDFD,10,105,412.53556799999996,0.9977877105555557,0.0022122894444444445,F,0.0038288000000000003,0.00042572035315466966,0.006998216171100001
[7-4]x,A-high + BDFD,7,27,273.84285000000006,0.9823193809523809,0.01768061904761905,F,0.03895655555555555,0.00021300924139197128,0.0274836659328
[7-4]x,Third pair + BDFD,20,100,575.4561229999999,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Weak pair + Gutshot,10,72,1266.9746099999998,0.6002126249999999,0.39978738333333336,F/C,0.4996893819444446,0.23750114343911682,0.578465
[7-4]x,Two pair+,20,254,3588.793809999999,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + Gutshot,14,20,140.12396999999999,0.06538421428571428,0.9346157857142857,C,0.045768949999999996,0.0,0.0
[7-4]x,Second pair + Gutshot,16,32,272.63058,0.00095903125,0.9990409687499999,C,0.0009590312499999995,0.0,0.0
[7-4]x,A-high + Gutshot,15,24,229.04639000000006,0.4924348666666667,0.5075651333333333,F/C,0.46778974999999995,0.49597464704691535,1.146715
[7-4]x,Two pair+ + BDFD,20,126,1618.9832399999984,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + Gutshot + BDFD,16,64,740.20104,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,A-high + Gutshot + BDFD,15,72,580.6433699999999,0.1628746,0.8371254,C,0.11003426388888887,0.0,0.0
[7-4]x,Third pair + Gutshot + BDFD,15,44,458.1891020000001,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Weak pair + OESD,6,36,506.2918199999999,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + OESD,10,13,144.20056,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + OESD,10,13,168.92504999999997,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair + OESD,10,13,177.19087999999996,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,A-high + OESD,8,9,51.15698,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair + OESD + BDFD,10,26,401.1757,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair + OESD + BDFD,10,26,366.01399000000004,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,A-high + OESD + BDFD,8,27,280.15206,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Third pair + OESD + BDFD,10,26,331.9656800000001,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Second pair,20,77,420.68893500000013,0.15510221000000002,0.8448977900000001,C,0.08177520779220779,0.027506117243969303,0.4520187
[7-4]x,Second pair + BDFD,20,162,1078.598857,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair + Gutshot,16,26,323.81744000000003,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair,20,114,788.0078070000001,0.08950847249999999,0.9104915274999998,C,0.07108535964912278,0.012451648779434454,0.4377537
[7-4]x,Top pair + Gutshot + BDFD,16,52,727.1299399999997,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Top pair + BDFD,20,244,1888.3268620000013,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Overpair + OESD,4,24,426.6928,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,2 overcards + OESD,10,32,354.0056600000001,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,2 overcards + OESD + BDFD,10,96,1230.411588,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Overpair + Gutshot,10,60,903.2303999999999,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,2 overcards + Gutshot,16,333,2383.9683370000007,0.3258372294554519,0.6741627695376132,C,0.5931893318318315,0.23360121121114913,1.3019875
[7-4]x,2 overcards + Gutshot + BDFD,16,278,2869.737942999999,0.03914369935641844,0.9608563006435815,C,0.062250697841726606,0.0020665529699796913,0.0768478
[7-4]x,Overpair,20,486,4221.935710000003,0.005800228333333333,0.9941997700000001,C,0.007160776748971194,0.0,0.0
[7-4]x,2 overcards,20,2087,7355.619802,0.8797939019030541,0.12020610013630986,F,0.12685858696693808,0.003523954314376,0.919179
[7-4]x,2 overcards + BDFD,20,1088,9718.243800999999,0.7479609584160776,0.25203904134775507,F,0.25641314522058806,0.02449689445515753,1.7079
[7-4]x,Underpair + OESD,3,18,249.50500000000005,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Underpair + Gutshot,4,36,507.9853000000001,0.0,1.0,C,0.0,0.0,0.0
[7-4]x,Underpair,3,36,148.060556,0.2320513148148148,0.7679486851851852,C,0.23992099999999997,0.016537175537122896,0.1559225218698
