"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_bb","ev_call_bb","ev_raise_bb","mixed_ev_bb","best_ev_action","best_ev_bb","highest_frequency_action","highest_frequency","loss_if_fold_bb","loss_if_call_bb","loss_if_raise_bb","iteration","exploitability"
"As Th 2d","6dQd","45,0688","1","0","0","0","-2,3099174","-3,065287","0","F","0","F","1","0","2,3099174","3,065287","137","0,48710474371910095"
"As Th 2d","6dKd","63,3192","1","0","0","0","-2,4329075","-3,0363205","0","F","0","F","1","0","2,4329075","3,0363205","137","0,48710474371910095"
"As Th 2d","6dAd","56,2986","0","0,98079","0,01921","0","1,62145","1,61103","1,6212498318","C","1,62145","C","0,98079","1,62145","0","0,0104200000000001","137","0,48710474371910095"
"As Th 2d","6h6s","77,0928","1","0","0","0","-0,8083218","-1,6405373","0","F","0","F","1","0","0,8083218","1,6405373","137","0,48710474371910095"
"As Th 2d","6h7h","60,6568","1","0","0","0","-2,198148","-2,8838741","0","F","0","F","1","0","2,198148","2,8838741","137","0,48710474371910095"
"As Th 2d","6h8h","75,2986","1","0","0","0","-2,0958519","-2,7035431","0","F","0","F","1","0","2,0958519","2,7035431","137","0,48710474371910095"
"As Th 2d","6h9h","84,1455","1","0","0","0","-2,0985748","-2,7239075","0","F","0","F","1","0","2,0985748","2,7239075","137","0,48710474371910095"
"As Th 2d","6hQh","45,2853","1","0","0","0","-2,2494022","-2,9647583","0","F","0","F","1","0","2,2494022","2,9647583","137","0,48710474371910095"
"As Th 2d","6hKh","64,0865","1","0","0","0","-2,3694691","-2,9214302","0","F","0","F","1","0","2,3694691","2,9214302","137","0,48710474371910095"
"As Th 2d","6hAh","55,9005","0","0,990379","0,009621","0","1,6899","1,67816","1,68978704946","C","1,6899","C","0,990379","1,6899","0","0,0117400000000001","137","0,48710474371910095"
"As Th 2d","6s7s","60,8034","1","0","0","0","-2,164402","-2,7965549","0","F","0","F","1","0","2,164402","2,7965549","137","0,48710474371910095"
"As Th 2d","6s8s","75,6904","1","0","0","0","-2,0856857","-2,6287678","0","F","0","F","1","0","2,0856857","2,6287678","137","0,48710474371910095"
"As Th 2d","6s9s","83,9826","1","0","0","0","-2,0414856","-2,5017395","0","F","0","F","1","0","2,0414856","2,5017395","137","0,48710474371910095"
"As Th 2d","6sTs","7,79673","0","0,687366","0,312634","0","0,769476","0,757849","0,765841004482","C","0,769476","C","0,687366","0,769476","0","0,0116269999999999","137","0,48710474371910095"
"As Th 2d","6sQs","45,3996","1","0","0","0","-2,1382652","-2,8138023","0","F","0","F","1","0","2,1382652","2,8138023","137","0,48710474371910095"
"As Th 2d","6sKs","65,0991","1","0","0","0","-2,2631989","-2,7440849","0","F","0","F","1","0","2,2631989","2,7440849","137","0,48710474371910095"
"As Th 2d","7c7d","79,2755","1","0","0","0","-0,6395138","-1,7523388","0","F","0","F","1","0","0,6395138","1,7523388","137","0,48710474371910095"
"As Th 2d","7c7h","79,5039","1","0","0","0","-0,6439163","-1,7407948","0","F","0","F","1","0","0,6439163","1,7407948","137","0,48710474371910095"
"As Th 2d","7c7s","79,4987","1","0","0","0","-0,6560047","-1,80159","0","F","0","F","1","0","0,6560047","1,80159","137","0,48710474371910095"
"As Th 2d","7c8c","65,3542","1","0","0","0","-2,2888275","-3,043623","0","F","0","F","1","0","2,2888275","3,043623","137","0,48710474371910095"
"As Th 2d","7c9c","78,5655","1","0","0","0","-2,3094387","-3,1168392","0","F","0","F","1","0","2,3094387","3,1168392","137","0,48710474371910095"
"As Th 2d","7cTc","78,3824","0,833408","0,020859","0,145733","0","0,0003246","-0,0311743","-0,0045363534305","C","0,0003246","F","0,833408","0,0003246","0","0,0314989","137","0,48710474371910095"
"As Th 2d","7cJc","8,18687","1","0","0","0","-2,5278854","-3,4058086","0","F","0","F","1","0","2,5278854","3,4058086","137","0,48710474371910095"
"As Th 2d","7cQc","47,6236","1","0","0","0","-2,5950504","-3,6714073","0","F","0","F","1","0","2,5950504","3,6714073","137","0,48710474371910095"
"As Th 2d","7cKc","65,837","1","0","0","0","-2,7442669","-3,7345108","0","F","0","F","1","0","2,7442669","3,7345108","137","0,48710474371910095"
"As Th 2d","7cAc","58,8355","0","1","0","0","0,690717","0,528335","0,690717","C","0,690717","C","1","0,690717","0","0,162382","137","0,48710474371910095"
"As Th 2d","7d7h","79,2811","1","0","0","0","-0,5580536","-1,6356598","0","F","0","F","1","0","0,5580536","1,6356598","137","0,48710474371910095"
"As Th 2d","7d7s","79,2888","1","0","0","0","-0,5717785","-1,6961296","0","F","0","F","1","0","0,5717785","1,6961296","137","0,48710474371910095"
"As Th 2d","7d8d","64,877","1","0","0","0","-1,9624454","-2,6074173","0","F","0","F","1","0","1,9624454","2,6074173","137","0,48710474371910095"
"As Th 2d","7d9d","77,8719","1","0","0","0","-1,9660603","-2,5557915","0","F","0","F","1","0","1,9660603","2,5557915","137","0,48710474371910095"
"As Th 2d","7dTd","78,0005","0","0,579473","0,420527","0","0,34167","0,322088","0,333435240286","C","0,34167","C","0,579473","0,34167","0","0,019582","137","0,48710474371910095"
"As Th 2d","7dJd","8,07757","1","0","0","0","-2,2508221","-2,8926346","0","F","0","F","1","0","2,2508221","2,8926346","137","0,48710474371910095"
"As Th 2d","7dQd","47,0474","1","0","0","0","-2,2657108","-3,1062649","0","F","0","F","1","0","2,2657108","3,1062649","137","0,48710474371910095"
"As Th 2d","7dKd","65,0694","1","0","0","0","-2,395771","-3,0927074","0","F","0","F","1","0","2,395771","3,0927074","137","0,48710474371910095"
"As Th 2d","7dAd","58,707","0","1","0","0","1,59607","1,56669","1,59607","C","1,59607","C","1","1,59607","0","0,02938","137","0,48710474371910095"
"As Th 2d","7h7s","79,5065","1","0","0","0","-0,5710293","-1,6828403","0","F","0","F","1","0","0,5710293","1,6828403","137","0,48710474371910095"
"As Th 2d","7h8h","65,3959","1","0","0","0","-1,8214596","-2,3976563","0","F","0","F","1","0","1,8214596","2,3976563","137","0,48710474371910095"
"As Th 2d","7h9h","79,2017","1","0","0","0","-1,8398762","-2,4346241","0","F","0","F","1","0","1,8398762","2,4346241","137","0,48710474371910095"
"As Th 2d","7hJh","8,15367","1","0","0","0","-2,1020702","-2,712431","0","F","0","F","1","0","2,1020702","2,712431","137","0,48710474371910095"
"As Th 2d","7hQh","47,4383","1","0","0","0","-2,2000954","-2,9787621","0","F","0","F","1","0","2,2000954","2,9787621","137","0,48710474371910095"
"As Th 2d","7hKh","66,0981","1","0","0","0","-2,3321213","-2,9455147","0","F","0","F","1","0","2,3321213","2,9455147","137","0,48710474371910095"
"As Th 2d","7hAh","58,4642","0","0,999996","4E-06","0","1,71001","1,66677","1,71000982704","C","1,71001","C","0,999996","1,71001","0","0,0432399999999999","137","0,48710474371910095"
"As Th 2d","7s8s","65,5281","1","0","0","0","-1,8348667","-2,3494682","0","F","0","F","1","0","1,8348667","2,3494682","137","0,48710474371910095"
"As Th 2d","7s9s","78,7813","1","0","0","0","-1,8082153","-2,2527576","0","F","0","F","1","0","1,8082153","2,2527576","137","0,48710474371910095"
"As Th 2d","7sTs","77,9406","0","0,642161","0,357839","0","0,641746","0,620835","0,634263228671","C","0,641746","C","0,642161","0,641746","0","0,020911","137","0,48710474371910095"
"As Th 2d","7sJs","8,13089","1","0","0","0","-2,0531273","-2,6432674","0","F","0","F","1","0","2,0531273","2,6432674","137","0,48710474371910095"
"As Th 2d","7sQs","47,3864","1","0","0","0","-2,1118065","-2,8605511","0","F","0","F","1","0","2,1118065","2,8605511","137","0,48710474371910095"
"As Th 2d","7sKs","66,9493","1","0","0","0","-2,2338196","-2,792688","0","F","0","F","1","0","2,2338196","2,792688","137","0,48710474371910095"
"As Th 2d","8c8d","78,2079","1","0","0","0","-0,4257992","-1,59916","0","F","0","F","1","0","0,4257992","1,59916","137","0,48710474371910095"
"As Th 2d","8c8h","78,4795","1","0","0","0","-0,4202845","-1,5757122","0","F","0","F","1","0","0,4202845","1,5757122","137","0,48710474371910095"
"As Th 2d","8c8s","78,6983","1","0","0","0","-0,4480497","-1,6267097","0","F","0","F","1","0","0,4480497","1,6267097","137","0,48710474371910095"
"As Th 2d","8c9c","76,5695","1","0","0","0","-2,1689129","-2,844202","0","F","0","F","1","0","2,1689129","2,844202","137","0,48710474371910095"
"As Th 2d","8cTc","68,2935","0,658151","0,074062","0,267787","0","0,0116001","-0,0229057","-0,0052747220797","C","0,0116001","F","0,658151","0,0116001","0","0,0345058","137","0,48710474371910095"
"As Th 2d","8cJc","73,5024","1","0","0","0","-2,2875507","-2,9275127","0","F","0","F","1","0","2,2875507","2,9275127","137","0,48710474371910095"
"As Th 2d","8cQc","65,7968","1","0","0","0","-2,4054569","-3,3596554","0","F","0","F","1","0","2,4054569","3,3596554","137","0,48710474371910095"
"As Th 2d","8cKc","72,8607","1","0","0","0","-2,6547607","-3,5732727","0","F","0","F","1","0","2,6547607","3,5732727","137","0,48710474371910095"
"As Th 2d","8cAc","58,3046","0","1","0","0","0,732468","0,661487","0,732468","C","0,732468","C","1","0,732468","0","0,0709810000000001","137","0,48710474371910095"
"As Th 2d","8d8h","78,2331","1","0","0","0","-0,3663986","-1,463839","0","F","0","F","1","0","0,3663986","1,463839","137","0,48710474371910095"
"As Th 2d","8d8s","78,4627","1","0","0","0","-0,3941095","-1,5210808","0","F","0","F","1","0","0,3941095","1,5210808","137","0,48710474371910095"
"As Th 2d","8d9d","75,8471","1","0","0","0","-1,8063831","-2,28452","0","F","0","F","1","0","1,8063831","2,28452","137","0,48710474371910095"
"As Th 2d","8dTd","67,9165","0","0,549791","0,450209","0","0,372984","0,344797","0,360293958917","C","0,372984","C","0,549791","0,372984","0","0,028187","137","0,48710474371910095"
"As Th 2d","8dJd","72,4792","1","0","0","0","-1,9137798","-2,3741028","0","F","0","F","1","0","1,9137798","2,3741028","137","0,48710474371910095"
"As Th 2d","8dQd","64,9616","1","0","0","0","-2,0584206","-2,7510277","0","F","0","F","1","0","2,0584206","2,7510277","137","0,48710474371910095"
"As Th 2d","8dKd","72,0163","1","0","0","0","-2,3017586","-2,9083382","0","F","0","F","1","0","2,3017586","2,9083382","137","0,48710474371910095"
"As Th 2d","8dAd","58,1221","0","0,970996","0,029004","0","1,64423","1,6407","1,64412761588","C","1,64423","C","0,970996","1,64423","0","0,00352999999999981","137","0,48710474371910095"
"As Th 2d","8h8s","78,7337","1","0","0","0","-0,3878639","-1,4964558","0","F","0","F","1","0","0,3878639","1,4964558","137","0,48710474371910095"
"As Th 2d","8h9h","77,1547","1","0","0","0","-1,666655","-2,1216259","0","F","0","F","1","0","1,666655","2,1216259","137","0,48710474371910095"
"As Th 2d","8hJh","73,2026","1","0","0","0","-1,7698124","-2,1536072","0","F","0","F","1","0","1,7698124","2,1536072","137","0,48710474371910095"
"As Th 2d","8hQh","65,5391","1","0","0","0","-1,9566158","-2,5724281","0","F","0","F","1","0","1,9566158","2,5724281","137","0,48710474371910095"
"As Th 2d","8hKh","73,0817","1","0","0","0","-2,2293583","-2,7546913","0","F","0","F","1","0","2,2293583","2,7546913","137","0,48710474371910095"
"As Th 2d","8hAh","57,9594","0","0,984567","0,015433","0","1,76393","1,75523","1,7637957329","C","1,76393","C","0,984567","1,76393","0","0,00869999999999993","137","0,48710474371910095"
"As Th 2d","8s9s","76,9824","1","0","0","0","-1,6701405","-1,9753784","0","F","0","F","1","0","1,6701405","1,9753784","137","0,48710474371910095"
"As Th 2d","8sTs","68,1364","0","0,553079","0,446921","0","0,676579","0,647829","0,66373002125","C","0,676579","C","0,553079","0,676579","0","0,0287500000000001","137","0,48710474371910095"
"As Th 2d","8sJs","73,244","1","0","0","0","-1,7303467","-2,0900185","0","F","0","F","1","0","1,7303467","2,0900185","137","0,48710474371910095"
"As Th 2d","8sQs","65,6912","1","0","0","0","-1,8828197","-2,4610504","0","F","0","F","1","0","1,8828197","2,4610504","137","0,48710474371910095"
"As Th 2d","8sKs","74,2661","1","0","0","0","-2,1569202","-2,6222961","0","F","0","F","1","0","2,1569202","2,6222961","137","0,48710474371910095"
"As Th 2d","9c9d","77,3197","1","0","0","0","-0,2771276","-1,5599247","0","F","0","F","1","0","0,2771276","1,5599247","137","0,48710474371910095"
"As Th 2d","9c9h","78,3317","1","0","0","0","-0,2918789","-1,599342","0","F","0","F","1","0","0,2918789","1,599342","137","0,48710474371910095"
"As Th 2d","9c9s","77,969","1","0","0","0","-0,2904688","-1,5595665","0","F","0","F","1","0","0,2904688","1,5595665","137","0,48710474371910095"
"As Th 2d","9cTc","63,0696","0,685463","0,132264","0,182274","0","0,0225525","0,0326805","0,008939689317","R","0,0326805","F","0,685463","0,0326805","0,010128","0","137","0,48710474371910095"
"As Th 2d","9cTd","3,02341","0,962179","0,037821","0","0","0,0218798","-0,1080921","0,0008275159158","C","0,0218798","F","0,962179","0,0218798","0","0,1299719","137","0,48710474371910095"
"As Th 2d","9cTs","3,01088","0,762687","0,236396","0,000917","0","0,119708","0,0111168","0,0283086864736","C","0,119708","F","0,762687","0,119708","0","0,1085912","137","0,48710474371910095"
"As Th 2d","9cJc","68,0341","1","0","0","0","-2,2937489","-2,9590469","0","F","0","F","1","0","2,2937489","2,9590469","137","0,48710474371910095"
"As Th 2d","9cQc","58,2353","1","0","0","0","-2,3550194","-3,3157898","0","F","0","F","1","0","2,3550194","3,3157898","137","0,48710474371910095"
"As Th 2d","9cKc","71,2953","1","0","0","0","-2,6142403","-3,5960472","0","F","0","F","1","0","2,6142403","3,5960472","137","0,48710474371910095"
"As Th 2d","9cAc","72,0491","0","1","0","0","0,833497","0,797663","0,833497","C","0,833497","C","1","0,833497","0","0,035834","137","0,48710474371910095"
"As Th 2d","9d9h","77,9099","1","0","0","0","-0,2193056","-1,427663","0","F","0","F","1","0","0,2193056","1,427663","137","0,48710474371910095"
"As Th 2d","9d9s","77,5471","1","0","0","0","-0,2195391","-1,4028732","0","F","0","F","1","0","0,2195391","1,4028732","137","0,48710474371910095"
"As Th 2d","9dTc","3,01017","0,651097","0,190644","0,15826","0","0,0516209","0,0358624","0,0155167982836","C","0,0516209","F","0,651097","0,0516209","0","0,0157585","137","0,48710474371910095"
"As Th 2d","9dTd","62,7819","0","0,792178","0,207822","0","0,414743","0,398613","0,41139083114","C","0,414743","C","0,792178","0,414743","0","0,01613","137","0,48710474371910095"
"As Th 2d","9dTs","2,99368","0,581243","0,199537","0,21922","0","0,14189","0,0859289","0,047149638388","C","0,14189","F","0,581243","0,14189","0","0,0559611","137","0,48710474371910095"
"As Th 2d","9dJd","67,0083","1","0","0","0","-1,9165253","-2,3260994","0","F","0","F","1","0","1,9165253","2,3260994","137","0,48710474371910095"
"As Th 2d","9dQd","57,4945","1","0","0","0","-1,9993671","-2,6182011","0","F","0","F","1","0","1,9993671","2,6182011","137","0,48710474371910095"
"As Th 2d","9dKd","70,3813","1","0","0","0","-2,2563904","-2,8469242","0","F","0","F","1","0","2,2563904","2,8469242","137","0,48710474371910095"
"As Th 2d","9dAd","71,6323","0","0,745137","0,254863","0","1,70497","1,72584","1,71028899081","R","1,72584","C","0,745137","1,72584","0,0208700000000002","0","137","0,48710474371910095"
"As Th 2d","9h9s","78,5591","1","0","0","0","-0,2319077","-1,428075","0","F","0","F","1","0","0,2319077","1,428075","137","0,48710474371910095"
"As Th 2d","9hTc","3,05143","0,426593","0,228876","0,344531","0","0,100224","0,0924753","0,0547994758083","C","0,100224","F","0,426593","0,100224","0","0,0077487","137","0,48710474371910095"
"As Th 2d","9hTd","3,04747","0,795343","0,204251","0,000406","0","0,0831736","0,0016966","0,0169889797932","C","0,0831736","F","0,795343","0,0831736","0","0,081477","137","0,48710474371910095"
"As Th 2d","9hTs","3,03494","0,488441","0,248705","0,262853","0","0,182412","0,107421","0,073602708573","C","0,182412","F","0,488441","0,182412","0","0,074991","137","0,48710474371910095"
"As Th 2d","9hJh","68,2463","1","0","0","0","-1,757814","-2,1431343","0","F","0","F","1","0","1,757814","2,1431343","137","0,48710474371910095"
"As Th 2d","9hQh","58,4236","1","0","0","0","-1,9100586","-2,5133434","0","F","0","F","1","0","1,9100586","2,5133434","137","0,48710474371910095"
"As Th 2d","9hKh","72,0962","1","0","0","0","-2,2094112","-2,7616302","0","F","0","F","1","0","2,2094112","2,7616302","137","0,48710474371910095"
"As Th 2d","9hAh","72,1544","0","0,796695","0,203305","0","1,84646","1,85423","1,84803967985","R","1,85423","C","0,796695","1,85423","0,00777000000000005","0","137","0,48710474371910095"
"As Th 2d","9sTc","3,03664","0,446781","0,212746","0,340473","0","0,101068","0,110159","0,059007977935","R","0,110159","F","0,446781","0,110159","0,009091","0","137","0,48710474371910095"
"As Th 2d","9sTd","3,03268","0,738828","0,123443","0,13773","0","0,0766733","0,0369556","0,0145546769599","C","0,0766733","F","0,738828","0,0766733","0","0,0397177","137","0,48710474371910095"
"As Th 2d","9sTs","63,0746","0","0,854575","0,145425","0","0,736499","0,728585","0,73534810655","C","0,736499","C","0,854575","0,736499","0","0,00791399999999998","137","0,48710474371910095"
"As Th 2d","9sJs","67,76","1","0","0","0","-1,7268551","-2,0193577","0","F","0","F","1","0","1,7268551","2,0193577","137","0,48710474371910095"
"As Th 2d","9sQs","58,1351","1","0","0","0","-1,8308739","-2,3334106","0","F","0","F","1","0","1,8308739","2,3334106","137","0,48710474371910095"
"As Th 2d","9sKs","72,6576","1","0","0","0","-2,1084133","-2,5581856","0","F","0","F","1","0","2,1084133","2,5581856","137","0,48710474371910095"
"As Th 2d","TcTd","61,3002","0","0,407331","0,592669","0","17,3958","17,3609","17,3751158519","C","17,3958","R","0,592669","17,3958","0","0,0349000000000004","137","0,48710474371910095"
"As Th 2d","TcTs","61,0371","0","0,376723","0,623277","0","17,1897","17,1776","17,1821583483","C","17,1897","R","0,623277","17,1897","0","0,0120999999999967","137","0,48710474371910095"
"As Th 2d","TcJc","55,0335","0,918076","0,079701","0,002223","0","0,0157202","-0,0228838","0,0012020449728","C","0,0157202","F","0,918076","0,0157202","0","0,038604","137","0,48710474371910095"
"As Th 2d","TcJd","24,2369","0,979489","0,018059","0,002452","0","-0,0069035","-0,0285189","-0,0001945986493","F","0","F","0,979489","0","0,0069035","0,0285189","137","0,48710474371910095"
"As Th 2d","TcJh","24,3714","0,528605","0,320178","0,151217","0","0,0170298","0,0118908","0,007250658408","C","0,0170298","F","0,528605","0,0170298","0","0,005139","137","0,48710474371910095"
"As Th 2d","TcJs","24,3182","0,946448","0,000814","0,052738","0","-0,0101439","-0,028459","-0,0015091278766","F","0","F","0,946448","0","0,0101439","0,028459","137","0,48710474371910095"
"As Th 2d","TcQc","38,0247","0,788376","0,211624","0","0","0,0295483","-0,1510517","0,0062531294392","C","0,0295483","F","0,788376","0,0295483","0","0,1806","137","0,48710474371910095"
"As Th 2d","TcQd","25,223","0,879171","0,12078","4,8E-05","0","9,27E-05","-0,0662817","8,0147844E-06","C","9,27E-05","F","0,879171","9,27E-05","0","0,0663744","137","0,48710474371910095"
"As Th 2d","TcQh","25,3313","0,572717","0,427268","1,6E-05","0","0,0255686","-0,063026","0,0109236361688","C","0,0255686","F","0,572717","0,0255686","0","0,0885946","137","0,48710474371910095"
"As Th 2d","TcQs","25,3249","0,608993","0,390958","4,9E-05","0","0,0143309","-0,0640453","0,0055996417825","C","0,0143309","F","0,608993","0,0143309","0","0,0783762","137","0,48710474371910095"
"As Th 2d","TcKc","46,6395","0,596821","0,403179","0","0","0,0486254","-0,3334095","0,0196047401466","C","0,0486254","F","0,596821","0,0486254","0","0,3820349","137","0,48710474371910095"
"As Th 2d","TcKd","12,2266","0,814504","0,185496","0","0","0,0152292","-0,1776867","0,0028249556832","C","0,0152292","F","0,814504","0,0152292","0","0,1929159","137","0,48710474371910095"
"As Th 2d","TcKh","12,3798","0,266351","0,733649","0","0","0,0827337","-0,1706951","0,0606974962713","C","0,0827337","C","0,733649","0,0827337","0","0,2534288","137","0,48710474371910095"
"As Th 2d","TcKs","12,5689","0,673685","0,326315","0","0","0,0157228","-0,1173693","0,005130585482","C","0,0157228","F","0,673685","0,0157228","0","0,1330921","137","0,48710474371910095"
"As Th 2d","TcAc","41,1342","0","0,256977","0,743023","0","12,1597","12,153","12,1547217459","C","12,1597","R","0,743023","12,1597","0","0,0066999999999986","137","0,48710474371910095"
"As Th 2d","TcAd","66,7909","0","0,325698","0,674302","0","12,241","12,2462","12,2445063704","R","12,2462","R","0,674302","12,2462","0,00520000000000032","0","137","0,48710474371910095"
"As Th 2d","TcAh","66,2271","0","0,363158","0,636842","0","12,0951","12,1078","12,1031878934","R","12,1078","R","0,636842","12,1078","0,0127000000000024","0","137","0,48710474371910095"
"As Th 2d","TdTs","60,9539","0","0,328857","0,671143","0","17,3304","17,2747","17,2930173349","C","17,3304","R","0,671143","17,3304","0","0,0556999999999981","137","0,48710474371910095"
"As Th 2d","TdJc","24,4556","0,999414","0,000586","0","0","0,0015636","-0,0848858","9,162696E-07","C","0,0015636","F","0,999414","0,0015636","0","0,0864494","137","0,48710474371910095"
"As Th 2d","TdJd","54,4352","0","0,505509","0,494491","0","0,430499","0,424533","0,427548866694","C","0,430499","C","0,505509","0,430499","0","0,00596600000000003","137","0,48710474371910095"
"As Th 2d","TdJh","24,338","0,899553","0,094326","0,006121","0","0,0036022","-0,014608","0,0002503655492","C","0,0036022","F","0,899553","0,0036022","0","0,0182102","137","0,48710474371910095"
"As Th 2d","TdJs","24,2848","0,999615","5E-06","0,00038","0","-0,0293875","-0,06471","-2,47367375E-05","F","0","F","0,999615","0","0,0293875","0,06471","137","0,48710474371910095"
"As Th 2d","TdQc","25,4143","0,956658","0,043342","0","0","0,0181759","-0,202364","0,0007877798578","C","0,0181759","F","0,956658","0,0181759","0","0,2205399","137","0,48710474371910095"
"As Th 2d","TdQd","37,6357","0","0,853959","0,146041","0","0,457614","0,451028","0,456652173974","C","0,457614","C","0,853959","0,457614","0","0,00658599999999998","137","0,48710474371910095"
"As Th 2d","TdQh","25,2958","0,817742","0,182247","1,1E-05","0","0,0136856","-0,10853","0,0024929657132","C","0,0136856","F","0,817742","0,0136856","0","0,1222156","137","0,48710474371910095"
"As Th 2d","TdQs","25,2959","0,843142","0,156843","1,4E-05","0","0,0041143","-0,1040157","0,0006438429351","C","0,0041143","F","0,843142","0,0041143","0","0,10813","137","0,48710474371910095"
"As Th 2d","TdKc","12,3115","0,669528","0,330472","0","0","0,0627937","-0,4268011","0,0207515596264","C","0,0627937","F","0,669528","0,0627937","0","0,4895948","137","0,48710474371910095"
"As Th 2d","TdKd","46,1928","0","0,977905","0,022095","0","0,419321","0,39762","0,418841516405","C","0,419321","C","0,977905","0,419321","0","0,021701","137","0,48710474371910095"
"As Th 2d","TdKh","12,3609","0,401524","0,598476","0","0","0,0762541","-0,2831825","0,0456362487516","C","0,0762541","C","0,598476","0,0762541","0","0,3594366","137","0,48710474371910095"
"As Th 2d","TdKs","12,5418","0,850063","0,149937","0","0","-0,0028656","-0,2313765","-0,0004296594672","F","0","F","0,850063","0","0,0028656","0,2313765","137","0,48710474371910095"
"As Th 2d","TdAc","66,6538","0","0,418058","0,581942","0","12,0216","12,0101","12,014907667","C","12,0216","R","0,581942","12,0216","0","0,0114999999999998","137","0,48710474371910095"
"As Th 2d","TdAd","41,0579","0","0,272278","0,727722","0","12,9795","13,0143","13,0048247256","R","13,0143","R","0,727722","13,0143","0,0348000000000024","0","137","0,48710474371910095"
"As Th 2d","TdAh","66,0804","0","0,488734","0,511267","0","11,9914","12,0013","11,9964735347","R","12,0013","R","0,511267","12,0013","0,00990000000000002","0","137","0,48710474371910095"
"As Th 2d","TsJc","24,3501","0,962319","0,037681","0","0","0,0129503","-0,0274166","0,0004879802543","C","0,0129503","F","0,962319","0,0129503","0","0,0403669","137","0,48710474371910095"
"As Th 2d","TsJd","24,098","0,9943","0,000516","0,005184","0","-0,0026756","-0,0153742","-8,10804624E-05","F","0","F","0,9943","0","0,0026756","0,0153742","137","0,48710474371910095"
"As Th 2d","TsJh","24,2325","0,645438","0,124102","0,23046","0","0,0147402","0,0207493","0,0066111719784","R","0,0207493","F","0,645438","0,0207493","0,0060091","0","137","0,48710474371910095"
"As Th 2d","TsJs","54,5354","0","0,576961","0,423039","0","0,705332","0,700839","0,703431285773","C","0,705332","C","0,576961","0,705332","0","0,00449300000000008","137","0,48710474371910095"
"As Th 2d","TsQc","25,3068","0,979351","0,020649","0","0","0,0046225","-0,1514091","9,54500025E-05","C","0,0046225","F","0,979351","0,0046225","0","0,1560316","137","0,48710474371910095"
"As Th 2d","TsQd","25,0838","0,999046","0,000587","0,000368","0","-0,0197615","-0,0790802","-4,07015141E-05","F","0","F","0,999046","0","0,0197615","0,0790802","137","0,48710474371910095"
"As Th 2d","TsQh","25,1852","0,852935","0,146854","0,00021","0","-0,0059008","-0,0689781","-0,0008810414842","F","0","F","0,852935","0","0,0059008","0,0689781","137","0,48710474371910095"
"As Th 2d","TsQs","37,7114","0","0,956142","0,043857","0","0,696401","0,686667","0,695973399561","C","0,696401","C","0,956142","0,696401","0","0,00973400000000002","137","0,48710474371910095"
"As Th 2d","TsKc","12,2556","0,821943","0,178057","0","0","0,0373295","-0,3647902","0,0066467787815","C","0,0373295","F","0,821943","0,0373295","0","0,4021197","137","0,48710474371910095"
"As Th 2d","TsKd","12,1488","0,998719","0,001281","0","0","-0,0023003","-0,2321655","-2,9466843E-06","F","0","F","0,998719","0","0,0023003","0,2321655","137","0,48710474371910095"
"As Th 2d","TsKh","12,3048","0,506742","0,493258","0","0","0,047275","-0,234318","0,02331877195","C","0,047275","F","0,506742","0,047275","0","0,281593","137","0,48710474371910095"
"As Th 2d","TsKs","47,1763","0","1","0","0","0,709332","0,654046","0,709332","C","0,709332","C","1","0,709332","0","0,0552860000000001","137","0,48710474371910095"
"As Th 2d","TsAc","66,362","0","0,342366","0,657634","0","11,8545","11,8567","11,8559467948","R","11,8567","R","0,657634","11,8567","0,0022000000000002","0","137","0,48710474371910095"
"As Th 2d","TsAd","66,3552","0","0,38775","0,61225","0","11,9694","11,9859","11,979502125","R","11,9859","R","0,61225","11,9859","0,0164999999999988","0","137","0,48710474371910095"
"As Th 2d","TsAh","65,7926","0","0,425401","0,574599","0","11,8248","11,8469","11,8374986379","R","11,8469","R","0,574599","11,8469","0,0221","0","137","0,48710474371910095"
"As Th 2d","JcJd","44,7393","0,994655","0,005345","0","0","-0,0082972","-1,0122761","-4,4348534E-05","F","0","F","0,994655","0","0,0082972","1,0122761","137","0,48710474371910095"
"As Th 2d","JcJh","44,9855","0,992219","0,007781","0","0","-0,0026354","-0,975206","-2,05060474E-05","F","0","F","0,992219","0","0,0026354","0,975206","137","0,48710474371910095"
"As Th 2d","JcJs","44,8881","0,997533","0,002467","0","0","-0,0227242","-1,094511","-5,60606014E-05","F","0","F","0,997533","0","0,0227242","1,094511","137","0,48710474371910095"
"As Th 2d","JcQc","9,14727","0,425075","0,574403","0,000522","0","-0,0135983","-0,0562073","-0,0078402445255","F","0","C","0,574403","0","0,0135983","0,0562073","137","0,48710474371910095"
"As Th 2d","JcQd","43,2767","0,354787","0,518778","0,126435","0","-0,024725","-0,0690886","-0,021562003191","F","0","C","0,518778","0","0,024725","0,0690886","137","0,48710474371910095"
"As Th 2d","JcQh","43,451","0,333763","0,500399","0,165838","0","-0,0168373","-0,0373365","-0,0146171785697","F","0","C","0,500399","0","0,0168373","0,0373365","137","0,48710474371910095"
"As Th 2d","JcQs","43,4156","0,29628","0,588294","0,115426","0","0,0127512","-0,0415236","0,0027085513992","C","0,0127512","C","0,588294","0,0127512","0","0,0542748","137","0,48710474371910095"
